year,ronda,piloto_id,vuelta,numero_parada,duracion_parada
2020,11,ricciardo,16,1,22.159
2020,11,kvyat,17,1,30.826
2020,11,perez,28,1,22.880
2020,11,sainz,28,1,22.641
2020,11,grosjean,28,1,23.635
2020,11,norris,29,1,21.991
2020,11,hulkenberg,29,1,22.700
2020,11,gasly,30,1,22.625
2020,11,latifi,33,2,24.063
2020,11,kevin_magnussen,34,2,23.114
2020,11,leclerc,35,2,23.111
2020,11,giovinazzi,36,2,22.772
2020,11,vettel,41,2,24.366
2020,11,ricciardo,44,2,22.530
2020,11,sainz,44,2,22.503
2020,11,hamilton,45,2,23.180
2020,11,max_verstappen,45,2,22.568
2020,11,gasly,44,2,22.917
2020,11,hulkenberg,44,2,22.686
2020,11,raikkonen,44,2,33.016
2020,11,kvyat,44,2,22.527
2020,11,perez,45,2,22.612
2020,12,perez,1,1,26.177
2020,12,raikkonen,11,1,29.061
2020,12,ricciardo,14,1,26.999
2020,12,norris,18,1,34.807
2020,12,stroll,18,1,36.314
2020,12,albon,19,1,26.287
2020,12,max_verstappen,23,1,26.394
2020,12,latifi,24,1,26.739
2020,12,kvyat,25,1,27.211
2020,12,sainz,26,1,27.299
2020,12,grosjean,26,1,26.985
2020,12,vettel,27,1,26.666
2020,12,gasly,28,1,27.204
2020,12,giovinazzi,28,1,26.473
2020,12,kevin_magnussen,31,1,27.300
2020,12,leclerc,34,1,26.940
2020,12,stroll,34,2,37.483
2020,12,russell,36,1,32.991
2020,12,hamilton,40,1,27.162
2020,12,bottas,41,1,26.512
2020,12,norris,43,2,27.750
2020,12,perez,45,2,26.635
2020,12,albon,46,2,25.882
2020,12,ocon,53,1,28.535
2020,12,kvyat,55,2,32.943
2020,13,stroll,1,1,36.189
2020,13,grosjean,9,1,30.422
2020,13,giovinazzi,10,1,29.745
2020,13,russell,11,1,29.707
2020,13,leclerc,13,1,30.243
2020,13,norris,13,1,29.683
2020,13,ocon,13,1,30.559
2020,13,ricciardo,14,1,30.204
2020,13,albon,14,1,29.770
2020,13,kvyat,14,1,30.277
2020,13,sainz,17,1,29.950
2020,13,max_verstappen,18,1,29.427
2020,13,bottas,19,1,29.600
2020,13,perez,27,1,29.985
2020,13,kevin_magnussen,27,1,30.708
2020,13,hamilton,30,1,30.382
2020,13,stroll,29,2,30.566
2020,13,latifi,34,1,29.892
2020,13,vettel,39,1,40.497
2020,13,raikkonen,48,1,29.863
2020,13,grosjean,50,2,31.199
2020,13,bottas,51,2,30.129
2020,13,perez,51,2,30.555
2020,13,kvyat,51,2,29.809
2020,13,sainz,51,2,30.614
2020,13,hamilton,52,2,30.925
2020,13,vettel,51,2,29.934
2020,13,stroll,52,3,36.630
2020,13,norris,53,2,30.203
2020,13,albon,59,2,29.552
2020,14,ocon,1,1,25.719
2020,14,leclerc,6,1,24.275
2020,14,bottas,7,1,23.398
2020,14,vettel,8,1,24.022
2020,14,hamilton,8,1,23.860
2020,14,raikkonen,8,1,30.765
2020,14,kevin_magnussen,8,1,24.552
2020,14,giovinazzi,8,1,25.432
2020,14,kvyat,8,1,23.417
2020,14,grosjean,8,1,26.686
2020,14,stroll,9,1,23.730
2020,14,latifi,8,1,24.738
2020,14,norris,9,1,22.684
2020,14,perez,10,1,25.163
2020,14,ricciardo,10,1,23.470
2020,14,sainz,10,1,23.910
2020,14,gasly,10,1,23.669
2020,14,ocon,10,2,23.475
2020,14,max_verstappen,11,1,24.256
2020,14,albon,12,1,22.602
2020,14,max_verstappen,18,2,22.518
2020,14,leclerc,30,2,23.687
2020,14,raikkonen,30,2,31.356
2020,14,ricciardo,32,2,23.208
2020,14,russell,32,1,22.692
2020,14,vettel,33,2,25.401
2020,14,sainz,33,2,23.537
2020,14,gasly,33,2,23.288
2020,14,albon,34,2,22.490
2020,14,kevin_magnussen,34,2,2:33.964
2020,14,stroll,36,2,23.650
2020,14,norris,36,2,23.686
2020,14,grosjean,36,2,31.422
2020,14,latifi,38,2,36.599
2020,14,max_verstappen,43,3,22.787
2020,14,russell,42,2,22.888
2020,14,bottas,46,2,22.853
2020,14,raikkonen,50,3,23.180
2020,15,hamilton,1,1,19:23.979
2020,15,max_verstappen,1,1,19:24.529
2020,15,perez,1,1,19:23.442
2020,15,albon,1,1,19:21.607
2020,15,ricciardo,1,1,19:19.722
2020,15,bottas,1,1,19:19.205
2020,15,gasly,1,1,19:20.469
2020,15,ocon,1,1,19:20.946
2020,15,norris,1,1,19:13.898
2020,15,leclerc,1,1,19:14.255
2020,15,giovinazzi,1,1,19:14.906
2020,15,stroll,1,1,19:14.123
2020,15,sainz,1,1,19:17.291
2020,15,kevin_magnussen,1,1,19:16.990
2020,15,vettel,1,1,19:17.042
2020,15,latifi,1,1,19:17.995
2020,15,raikkonen,1,1,19:21.539
2020,15,russell,1,1,19:23.297
2020,15,kvyat,1,1,19:23.014
2020,15,kevin_magnussen,3,2,38.297
2020,15,bottas,4,2,24.936
2020,15,ricciardo,16,2,24.617
2020,15,ocon,17,2,24.076
2020,15,kvyat,17,2,37.317
2020,15,raikkonen,17,2,32.278
2020,15,norris,18,2,24.679
2020,15,hamilton,19,2,24.061
2020,15,albon,19,2,24.172
2020,15,max_verstappen,20,2,24.622
2020,15,perez,20,2,24.317
2020,15,russell,20,2,24.029
2020,15,giovinazzi,20,2,24.145
2020,15,vettel,20,2,24.774
2020,15,sainz,21,2,24.511
2020,15,latifi,21,2,24.248
2020,15,leclerc,23,2,25.199
2020,15,gasly,25,2,24.398
2020,15,bottas,25,3,24.734
2020,15,kevin_magnussen,27,3,25.924
2020,15,kvyat,33,3,24.135
2020,15,max_verstappen,34,3,26.950
2020,15,albon,34,3,23.848
2020,15,ocon,34,3,25.254
2020,15,hamilton,35,3,24.345
2020,15,perez,36,3,24.589
2020,15,ricciardo,36,3,24.817
2020,15,latifi,37,3,24.024
2020,15,norris,38,3,24.666
2020,15,bottas,38,4,24.675
2020,15,sainz,39,3,25.502
2020,15,russell,39,3,27.146
2020,15,vettel,39,3,25.444
2020,15,leclerc,40,3,24.855
2020,15,raikkonen,40,3,25.270
2020,15,max_verstappen,46,4,23.906
2020,15,giovinazzi,53,3,24.836
2020,15,kevin_magnussen,53,4,25.793
2020,16,perez,1,1,24.214
2020,16,norris,20,1,24.885
2020,16,raikkonen,23,1,28.518
2020,16,giovinazzi,26,1,24.810
2020,16,kevin_magnussen,26,1,25.474
2020,16,kvyat,27,1,24.101
2020,16,latifi,27,1,24.297
2020,16,sainz,28,1,24.162
2020,16,gasly,28,1,25.077
2020,16,ricciardo,29,1,24.474
2020,16,vettel,31,1,26.216
2020,16,aitken,31,1,24.863
2020,16,pietro_fittipaldi,31,1,27.681
2020,16,ocon,41,1,24.414
2020,16,stroll,42,1,24.684
2020,16,russell,45,1,24.708
2020,16,perez,47,2,24.507
2020,16,albon,47,1,23.874
2020,16,bottas,49,1,24.552
2020,16,gasly,51,2,24.577
2020,16,kvyat,53,2,24.232
2020,16,norris,54,2,24.245
2020,16,pietro_fittipaldi,53,2,26.393
2020,16,vettel,54,2,28.080
2020,16,giovinazzi,54,2,24.551
2020,16,kevin_magnussen,54,2,25.466
2020,16,aitken,54,2,25.688
2020,16,raikkonen,54,2,24.401
2020,16,sainz,55,2,24.853
2020,16,ricciardo,55,2,24.695
2020,16,aitken,59,3,40.028
2020,16,russell,62,2,28.765
2020,16,bottas,62,2,52.874
2020,16,albon,62,2,23.645
2020,16,russell,63,3,24.724
2020,16,raikkonen,62,3,24.686
2020,16,vettel,63,3,24.809
2020,16,pietro_fittipaldi,63,3,25.780
2020,16,russell,78,4,24.235
2020,17,max_verstappen,10,1,21.289
2020,17,bottas,10,1,21.587
2020,17,hamilton,10,1,22.406
2020,17,albon,10,1,21.508
2020,17,norris,10,1,21.840
2020,17,sainz,10,1,22.140
2020,17,stroll,10,1,22.036
2020,17,gasly,10,1,22.000
2020,17,kvyat,10,1,25.724
2020,17,ocon,10,1,21.615
2020,17,raikkonen,10,1,22.012
2020,17,russell,10,1,22.085
2020,17,pietro_fittipaldi,10,1,26.329
2020,17,latifi,11,1,21.357
2020,17,leclerc,22,1,22.178
2020,17,giovinazzi,27,1,21.480
2020,17,kevin_magnussen,31,1,22.714
2020,17,pietro_fittipaldi,34,2,28.501
2020,17,vettel,35,1,22.040
2020,17,latifi,35,2,22.384
2020,17,ricciardo,39,1,22.123
2020,17,kevin_magnussen,47,2,23.098
2020,17,pietro_fittipaldi,48,3,23.217
2021,1,perez,2,1,23.993
2021,1,gasly,4,1,38.338
2021,1,alonso,11,1,24.373
2021,1,norris,12,1,24.899
2021,1,leclerc,12,1,24.925
2021,1,stroll,12,1,24.884
2021,1,giovinazzi,12,1,31.998
2021,1,hamilton,13,1,24.839
2021,1,ricciardo,13,1,24.688
2021,1,raikkonen,13,1,24.107
2021,1,ocon,13,1,25.226
2021,1,russell,13,1,24.621
2021,1,latifi,14,1,26.046
2021,1,mick_schumacher,14,1,25.798
2021,1,sainz,15,1,24.353
2021,1,tsunoda,15,1,25.046
2021,1,bottas,16,1,24.262
2021,1,max_verstappen,17,1,24.767
2021,1,perez,19,2,24.105
2021,1,gasly,19,2,24.317
2021,1,vettel,24,1,24.626
2021,1,hamilton,28,2,24.076
2021,1,stroll,28,2,25.525
2021,1,raikkonen,29,2,24.046
2021,1,alonso,29,2,24.775
2021,1,bottas,30,2,32.897
2021,1,giovinazzi,30,2,24.223
2021,1,ocon,31,2,24.471
2021,1,leclerc,32,2,24.176
2021,1,ricciardo,32,2,24.655
2021,1,latifi,32,2,23.983
2021,1,norris,33,2,25.640
2021,1,tsunoda,33,2,24.328
2021,1,mick_schumacher,33,2,25.343
2021,1,russell,36,2,24.248
2021,1,sainz,37,2,24.341
2021,1,perez,38,3,24.191
2021,1,max_verstappen,39,2,23.848
2021,1,gasly,39,3,24.983
2021,1,bottas,54,3,24.566
2021,2,ocon,1,1,30.866
2021,2,vettel,3,1,32.024
2021,2,mick_schumacher,5,1,51.007
2021,2,mazepin,12,1,31.168
2021,2,gasly,14,1,31.068
2021,2,vettel,20,2,31.184
2021,2,mick_schumacher,21,2,32.479
2021,2,vettel,22,3,39.502
2021,2,mazepin,23,2,31.500
2021,2,tsunoda,25,1,30.696
2021,2,russell,26,1,29.983
2021,2,raikkonen,26,1,30.280
2021,2,max_verstappen,27,1,29.809
2021,2,gasly,26,2,32.277
2021,2,sainz,27,1,30.856
2021,2,ricciardo,27,1,34.340
2021,2,stroll,27,1,31.138
2021,2,hamilton,28,1,32.112
2021,2,giovinazzi,27,1,32.299
2021,2,ocon,27,2,30.652
2021,2,leclerc,28,1,31.002
2021,2,perez,28,1,44.608
2021,2,norris,28,1,30.654
2021,2,bottas,28,1,30.167
2021,2,alonso,28,1,30.864
2021,2,hamilton,31,2,38.198
2021,2,ocon,31,3,30.701
2021,2,max_verstappen,33,2,27:01.361
2021,2,stroll,32,2,24:52.090
2021,2,raikkonen,32,2,24:52.612
2021,2,hamilton,32,3,24:54.731
2021,2,mick_schumacher,31,3,25:21.462
2021,2,tsunoda,32,2,24:51.384
2021,2,giovinazzi,32,2,24:56.541
2021,2,leclerc,33,2,26:49.484
2021,2,alonso,32,2,24:48.372
2021,2,ocon,32,4,24:38.974
2021,2,mazepin,31,3,24:46.154
2021,2,norris,33,2,26:24.953
2021,2,perez,33,2,26:21.158
2021,2,sainz,33,2,26:22.211
2021,2,gasly,32,3,24:13.539
2021,2,vettel,32,4,24:12.323
2021,2,ricciardo,33,2,26:14.827
2021,2,stroll,33,3,1:05.390
2021,2,raikkonen,33,3,1:02.892
2021,2,hamilton,33,4,1:05.870
2021,2,tsunoda,33,3,1:03.280
2021,2,giovinazzi,33,3,1:00.172
2021,2,alonso,33,3,57.601
2021,2,ocon,33,5,56.733
2021,2,gasly,33,4,56.083
2021,2,vettel,33,5,52.043
2021,2,mick_schumacher,32,4,51.222
2021,2,mazepin,32,4,49.729
2021,2,giovinazzi,40,4,29.742
2021,3,bottas,2,1,21.377
2021,3,hamilton,2,1,22.426
2021,3,max_verstappen,2,1,22.718
2021,3,sainz,2,1,22.029
2021,3,perez,2,1,21.890
2021,3,norris,2,1,21.407
2021,3,ocon,2,1,21.275
2021,3,leclerc,2,1,21.323
2021,3,gasly,2,1,21.353
2021,3,vettel,2,1,21.398
2021,3,russell,2,1,23.532
2021,3,giovinazzi,2,1,22.485
2021,3,ricciardo,2,1,21.965
2021,3,alonso,2,1,21.452
2021,3,tsunoda,2,1,22.266
2021,3,stroll,2,1,22.264
2021,3,latifi,2,1,21.970
2021,3,mick_schumacher,2,1,22.019
2021,3,mazepin,2,1,21.372
2021,3,bottas,3,2,22.072
2021,3,hamilton,3,2,22.164
2021,3,max_verstappen,3,2,22.104
2021,3,sainz,3,2,22.244
2021,3,perez,3,2,22.100
2021,3,norris,3,2,22.551
2021,3,ocon,3,2,22.240
2021,3,leclerc,3,2,22.587
2021,3,gasly,3,2,22.319
2021,3,vettel,3,2,21.750
2021,3,russell,3,2,22.755
2021,3,giovinazzi,3,2,22.669
2021,3,ricciardo,3,2,22.355
2021,3,alonso,3,2,21.621
2021,3,tsunoda,3,2,22.542
2021,3,stroll,3,2,22.176
2021,3,latifi,3,2,21.730
2021,3,mick_schumacher,3,2,21.454
2021,3,mazepin,3,2,21.404
2021,3,sainz,21,3,25.892
2021,3,tsunoda,21,3,26.202
2021,3,norris,22,3,26.952
2021,3,ocon,22,3,27.033
2021,3,vettel,22,3,26.620
2021,3,giovinazzi,22,3,26.729
2021,3,gasly,24,3,26.172
2021,3,latifi,24,3,26.595
2021,3,leclerc,25,3,27.082
2021,3,russell,28,3,26.843
2021,3,mazepin,31,3,27.186
2021,3,mick_schumacher,32,3,27.245
2021,3,max_verstappen,35,3,26.743
2021,3,bottas,36,3,26.938
2021,3,hamilton,37,3,26.907
2021,3,stroll,39,3,26.027
2021,3,alonso,40,3,26.442
2021,3,ricciardo,41,3,28.639
2021,3,mazepin,43,4,26.984
2021,3,perez,51,3,26.607
2021,3,bottas,63,4,26.573
2021,3,max_verstappen,64,4,26.319
2021,4,giovinazzi,8,1,54.673
2021,4,russell,9,1,23.814
2021,4,latifi,9,1,26.672
2021,4,gasly,18,1,28.042
2021,4,alonso,21,1,22.043
2021,4,vettel,21,1,23.087
2021,4,sainz,22,1,21.779
2021,4,stroll,22,1,21.756
2021,4,mazepin,22,1,23.098
2021,4,bottas,23,1,22.311
2021,4,ocon,23,1,22.798
2021,4,norris,23,1,21.864
2021,4,mick_schumacher,23,1,24.006
2021,4,max_verstappen,24,1,23.565
2021,4,ricciardo,25,1,22.406
2021,4,perez,27,1,22.382
2021,4,latifi,27,2,21.424
2021,4,hamilton,28,1,22.220
2021,4,leclerc,28,1,21.613
2021,4,russell,28,2,21.919
2021,4,raikkonen,37,1,21.572
2021,4,vettel,38,2,21.973
2021,4,stroll,39,2,21.432
2021,4,giovinazzi,39,2,22.871
2021,4,hamilton,42,2,22.078
2021,4,mazepin,42,2,22.502
2021,4,ricciardo,46,2,21.762
2021,4,sainz,46,2,21.856
2021,4,gasly,47,2,26.065
2021,4,latifi,50,3,22.405
2021,4,mick_schumacher,50,2,22.310
2021,4,norris,51,2,22.467
2021,4,bottas,53,2,21.638
2021,4,perez,57,2,21.345
2021,4,leclerc,58,2,22.292
2021,4,max_verstappen,60,2,21.592
2021,4,alonso,61,2,23.479
2021,5,hamilton,29,1,23.783
2021,5,norris,30,1,23.874
2021,5,gasly,30,1,24.428
2021,5,vettel,31,1,24.369
2021,5,russell,31,1,23.928
2021,5,sainz,32,1,24.150
2021,5,giovinazzi,33,1,24.521
2021,5,max_verstappen,34,1,23.746
2021,5,perez,35,1,24.548
2021,5,mazepin,34,1,25.202
2021,5,ricciardo,36,1,24.715
2021,5,ocon,37,1,23.935
2021,5,mick_schumacher,37,1,24.797
2021,5,raikkonen,43,1,24.077
2021,5,latifi,43,1,23.703
2021,5,alonso,45,1,23.803
2021,5,stroll,58,1,23.474
2021,5,tsunoda,64,1,24.430
2021,5,hamilton,67,2,24.244
2021,6,russell,1,1,19.970
2021,6,giovinazzi,2,1,20.402
2021,6,alonso,7,1,20.168
2021,6,norris,7,1,20.533
2021,6,mick_schumacher,8,1,22.440
2021,6,leclerc,9,1,19.836
2021,6,tsunoda,9,1,20.253
2021,6,latifi,9,1,22.149
2021,6,mazepin,9,1,21.759
2021,6,sainz,10,1,20.064
2021,6,hamilton,11,1,22.470
2021,6,gasly,11,1,20.156
2021,6,bottas,11,1,20.356
2021,6,ricciardo,11,1,20.082
2021,6,max_verstappen,12,1,19.769
2021,6,perez,13,1,21.874
2021,6,raikkonen,13,1,20.048
2021,6,vettel,18,1,19.841
2021,6,alonso,34,2,19.983
2021,6,giovinazzi,34,2,20.193
2021,6,russell,34,2,20.029
2021,6,mick_schumacher,34,2,1:09.761
2021,6,mazepin,34,2,21.958
2021,6,mick_schumacher,44,3,21.587
2021,6,mazepin,44,3,24.780
2021,6,perez,47,2,15.277
2021,6,hamilton,47,2,15.432
2021,6,vettel,47,2,14.945
2021,6,gasly,47,2,15.085
2021,6,leclerc,47,2,15.092
2021,6,tsunoda,47,2,14.943
2021,6,norris,47,2,15.866
2021,6,sainz,47,2,15.119
2021,6,ricciardo,47,2,14.994
2021,6,alonso,47,3,15.432
2021,6,raikkonen,47,2,15.064
2021,6,giovinazzi,47,3,14.881
2021,6,bottas,47,2,21.346
2021,6,russell,47,3,21.438
2021,6,mazepin,46,4,15.054
2021,6,mick_schumacher,47,4,15.058
2021,6,perez,48,3,33:18.466
2021,6,hamilton,48,3,33:20.923
2021,6,vettel,48,3,33:20.416
2021,6,gasly,48,3,33:21.830
2021,6,leclerc,48,3,33:22.544
2021,6,tsunoda,48,3,33:23.526
2021,6,norris,48,3,33:30.409
2021,6,sainz,48,3,33:32.724
2021,6,ricciardo,48,3,33:35.163
2021,6,alonso,48,4,33:34.526
2021,6,raikkonen,48,3,33:36.437
2021,6,giovinazzi,48,4,33:37.324
2021,6,latifi,48,2,34:08.175
2021,6,bottas,48,3,33:55.229
2021,6,russell,48,4,33:56.172
2021,6,mazepin,47,5,30:28.965
2021,6,mick_schumacher,48,5,33:34.176
2021,6,mazepin,48,6,1:26.440
2021,7,leclerc,14,1,30.798
2021,7,tsunoda,15,1,30.226
2021,7,mick_schumacher,15,1,31.457
2021,7,ricciardo,16,1,29.951
2021,7,bottas,17,1,30.572
2021,7,sainz,17,1,30.534
2021,7,gasly,17,1,30.781
2021,7,russell,17,1,30.092
2021,7,max_verstappen,18,1,29.803
2021,7,alonso,18,1,31.288
2021,7,latifi,18,1,29.775
2021,7,hamilton,19,1,30.263
2021,7,perez,24,1,29.682
2021,7,norris,24,1,30.531
2021,7,ocon,28,1,30.207
2021,7,giovinazzi,28,1,30.586
2021,7,mazepin,31,1,30.983
2021,7,max_verstappen,32,2,30.123
2021,7,raikkonen,33,1,31.327
2021,7,stroll,34,1,30.996
2021,7,vettel,37,1,31.069
2021,7,leclerc,38,2,31.368
2021,8,leclerc,1,1,28.386
2021,8,latifi,1,1,26.419
2021,8,mazepin,21,1,22.759
2021,8,giovinazzi,23,1,21.210
2021,8,russell,25,1,37.309
2021,8,perez,26,1,23.477
2021,8,latifi,25,2,21.953
2021,8,tsunoda,26,1,21.234
2021,8,russell,26,2,46.315
2021,8,bottas,27,1,21.752
2021,8,alonso,27,1,21.131
2021,8,vettel,27,1,21.546
2021,8,hamilton,28,1,21.219
2021,8,stroll,28,1,20.936
2021,8,max_verstappen,29,1,20.936
2021,8,norris,31,1,21.692
2021,8,mick_schumacher,33,1,22.400
2021,8,raikkonen,36,1,21.227
2021,8,ocon,36,1,21.238
2021,8,leclerc,37,2,21.924
2021,8,sainz,41,1,21.226
2021,8,ricciardo,41,1,21.410
2021,8,perez,54,2,20.961
2021,8,hamilton,69,2,21.640
2021,9,giovinazzi,1,1,21.129
2021,9,tsunoda,12,1,21.145
2021,9,gasly,13,1,22.564
2021,9,stroll,14,1,21.391
2021,9,vettel,17,1,21.086
2021,9,mazepin,27,1,22.000
2021,9,ricciardo,29,1,21.151
2021,9,giovinazzi,29,2,27.122
2021,9,norris,30,1,26.474
2021,9,bottas,30,1,21.071
2021,9,russell,30,1,21.606
2021,9,hamilton,31,1,21.005
2021,9,max_verstappen,32,1,21.090
2021,9,perez,32,1,21.735
2021,9,alonso,32,1,22.663
2021,9,latifi,33,1,21.152
2021,9,leclerc,34,1,21.143
2021,9,mick_schumacher,34,1,21.798
2021,9,raikkonen,37,1,21.896
2021,9,gasly,45,2,20.850
2021,9,mazepin,45,2,23.182
2021,9,stroll,46,2,21.472
2021,9,sainz,48,1,21.431
2021,9,vettel,49,2,20.841
2021,9,tsunoda,51,2,26.604
2021,9,hamilton,53,2,21.421
2021,9,max_verstappen,60,2,21.236
2021,10,leclerc,2,1,34:07.731
2021,10,hamilton,2,1,34:08.376
2021,10,bottas,2,1,34:09.149
2021,10,norris,2,1,34:12.218
2021,10,ricciardo,2,1,34:11.281
2021,10,vettel,2,1,34:15.222
2021,10,alonso,2,1,34:18.580
2021,10,sainz,2,1,34:19.122
2021,10,raikkonen,2,1,34:22.984
2021,10,ocon,2,1,34:26.994
2021,10,stroll,2,1,34:27.861
2021,10,gasly,2,1,34:27.244
2021,10,giovinazzi,2,1,34:30.250
2021,10,russell,2,1,34:32.543
2021,10,tsunoda,2,1,34:35.695
2021,10,mick_schumacher,2,1,34:35.728
2021,10,latifi,2,1,34:37.164
2021,10,mazepin,2,1,34:36.977
2021,10,perez,2,1,34:36.405
2021,10,raikkonen,18,2,28.110
2021,10,perez,18,2,27.892
2021,10,russell,18,2,27.812
2021,10,vettel,18,2,28.145
2021,10,ocon,19,2,28.772
2021,10,latifi,19,2,27.543
2021,10,ricciardo,20,2,28.817
2021,10,norris,21,2,31.706
2021,10,bottas,22,2,28.209
2021,10,stroll,23,2,28.213
2021,10,giovinazzi,23,2,28.137
2021,10,alonso,24,2,29.743
2021,10,mick_schumacher,24,2,29.319
2021,10,mazepin,25,2,29.253
2021,10,hamilton,27,2,40.266
2021,10,sainz,28,2,37.509
2021,10,gasly,28,2,28.685
2021,10,leclerc,29,2,28.433
2021,10,tsunoda,30,2,29.134
2021,10,perez,38,3,27.848
2021,10,gasly,46,3,28.180
2021,10,perez,48,4,29.082
2021,11,max_verstappen,1,1,22.569
2021,11,mazepin,1,1,23.715
2021,11,norris,1,1,38.267
2021,11,giovinazzi,1,1,26.573
2021,11,hamilton,2,1,24:09.259
2021,11,ocon,2,1,24:10.190
2021,11,vettel,2,1,24:11.890
2021,11,sainz,2,1,24:12.527
2021,11,tsunoda,2,1,24:13.630
2021,11,latifi,2,1,24:14.435
2021,11,alonso,2,1,24:14.979
2021,11,russell,2,1,24:17.487
2021,11,raikkonen,2,1,24:17.844
2021,11,mick_schumacher,2,1,24:17.042
2021,11,gasly,2,1,24:17.615
2021,11,ricciardo,2,1,24:17.127
2021,11,max_verstappen,2,2,24:16.349
2021,11,mazepin,2,2,24:17.420
2021,11,giovinazzi,2,2,24:16.349
2021,11,ocon,3,2,39.522
2021,11,vettel,3,2,40.882
2021,11,sainz,3,2,42.786
2021,11,tsunoda,3,2,40.740
2021,11,latifi,3,2,39.081
2021,11,alonso,3,2,37.122
2021,11,raikkonen,3,2,35.451
2021,11,russell,3,2,29.374
2021,11,mick_schumacher,3,2,36.813
2021,11,gasly,3,2,39.839
2021,11,ricciardo,3,2,34.492
2021,11,max_verstappen,3,3,35.245
2021,11,giovinazzi,3,3,36.899
2021,11,hamilton,4,2,21.731
2021,11,giovinazzi,11,4,29.191
2021,11,raikkonen,15,3,36.457
2021,11,hamilton,19,3,21.516
2021,11,ricciardo,20,3,21.623
2021,11,max_verstappen,20,4,21.047
2021,11,russell,21,3,22.186
2021,11,tsunoda,22,3,21.819
2021,11,latifi,23,3,22.704
2021,11,gasly,30,3,21.295
2021,11,sainz,32,3,21.951
2021,11,giovinazzi,33,5,21.874
2021,11,mick_schumacher,34,3,22.113
2021,11,vettel,36,3,22.703
2021,11,ocon,37,3,21.642
2021,11,alonso,39,3,21.523
2021,11,max_verstappen,40,5,20.848
2021,11,hamilton,47,4,21.208
2021,11,raikkonen,53,4,21.172
2021,11,gasly,68,4,21.543
2021,13,mick_schumacher,4,1,35.573
2021,13,perez,8,1,19.287
2021,13,vettel,10,1,18.664
2021,13,hamilton,20,1,19.770
2021,13,max_verstappen,21,1,19.142
2021,13,latifi,23,1,20.646
2021,13,gasly,24,1,19.163
2021,13,giovinazzi,27,1,19.049
2021,13,russell,27,1,18.634
2021,13,stroll,27,1,19.389
2021,13,ricciardo,30,1,19.449
2021,13,bottas,31,1,18.873
2021,13,sainz,31,1,20.327
2021,13,ocon,31,1,19.240
2021,13,tsunoda,31,1,19.850
2021,13,mick_schumacher,30,2,24.578
2021,13,alonso,33,1,19.018
2021,13,giovinazzi,33,2,20.043
2021,13,mazepin,33,1,19.999
2021,13,leclerc,34,1,19.490
2021,13,hamilton,39,2,18.868
2021,13,max_verstappen,40,2,18.578
2021,13,kubica,40,1,19.708
2021,13,norris,42,1,20.443
2021,13,vettel,44,2,18.681
2021,13,perez,47,2,18.555
2021,13,bottas,67,2,21.730
2021,13,hamilton,70,3,19.202
2021,13,russell,68,2,25.533
2021,14,giovinazzi,1,1,37.190
2021,14,ricciardo,22,1,23.812
2021,14,vettel,22,1,25.157
2021,14,max_verstappen,23,1,32.456
2021,14,latifi,23,1,24.168
2021,14,mick_schumacher,23,1,24.714
2021,14,norris,24,1,24.168
2021,14,mazepin,24,1,24.928
2021,14,hamilton,25,1,25.619
2021,14,stroll,25,1,24.846
2021,14,alonso,25,1,24.797
2021,14,giovinazzi,25,2,30.551
2021,14,leclerc,26,1,24.557
2021,14,perez,26,1,23.906
2021,14,sainz,26,1,24.283
2021,14,bottas,26,1,24.308
2021,14,ocon,26,1,30.333
2021,14,russell,26,1,24.156
2021,14,kubica,26,1,24.501
2021,14,vettel,26,2,25.927
2021,14,mazepin,28,2,24.806
2021,14,mazepin,39,3,30.917
2021,15,stroll,12,1,30.241
2021,15,russell,13,1,30.665
2021,15,latifi,13,1,30.056
2021,15,tsunoda,13,1,30.112
2021,15,sainz,14,1,30.715
2021,15,mazepin,14,1,30.127
2021,15,ocon,15,1,29.901
2021,15,raikkonen,15,1,30.102
2021,15,mick_schumacher,20,1,29.996
2021,15,ricciardo,22,1,33.617
2021,15,hamilton,26,1,29.878
2021,15,max_verstappen,26,1,29.578
2021,15,vettel,26,1,29.242
2021,15,norris,28,1,29.824
2021,15,bottas,28,1,29.936
2021,15,gasly,33,1,29.354
2021,15,leclerc,35,1,31.849
2021,15,perez,36,1,36.026
2021,15,alonso,36,1,30.157
2021,15,giovinazzi,36,1,30.081
2021,15,russell,47,2,32.081
2021,15,bottas,47,2,29.569
2021,15,raikkonen,47,2,30.131
2021,15,mazepin,46,2,33.931
2021,15,tsunoda,47,2,30.980
2021,15,max_verstappen,48,2,31.017
2021,15,sainz,48,2,30.677
2021,15,ricciardo,48,2,31.016
2021,15,stroll,48,2,43.124
2021,15,hamilton,49,2,30.045
2021,15,tsunoda,49,3,30.972
2021,15,alonso,50,2,30.702
2021,15,perez,50,2,32.313
2021,15,vettel,50,2,32.128
2021,15,gasly,50,2,31.915
2021,15,ocon,50,2,33.264
2021,15,giovinazzi,50,2,33.961
2021,15,norris,51,2,32.670
2021,15,leclerc,51,2,32.648
2021,16,ricciardo,21,1,23.028
2021,16,alonso,30,1,29.116
2021,16,norris,34,1,23.239
2021,16,latifi,34,1,24.104
2021,16,tsunoda,35,1,23.329
2021,16,russell,35,1,23.551
2021,16,max_verstappen,36,1,22.442
2021,16,sainz,36,1,28.353
2021,16,mazepin,35,1,23.829
2021,16,vettel,36,1,23.500
